x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa
-4.3167842727e-05 1.9503015457e-05 1.5642930767e+02 -2.5171192659e+00 -4.8590466438e+01 1.7760531458e+02 1.5645989680e+02 -4.8621055566e+01 1.5645989680e+02 4.8621055566e+01
2.3605499921e-05 7.3961431819e-05 3.6358385184e+01 -5.7759351616e+00 -2.8004555111e+01 5.6630292997e+01 3.6872429943e+01 -2.8518599869e+01 3.6872429942e+01 2.8518599869e+01
-4.4982678411e-05 1.7957275810e-05 1.6058318851e+02 -2.1174924372e+00 -4.9013191505e+01 1.8155231492e+02 1.6060427640e+02 -4.9034279391e+01 1.6060427640e+02 4.9034279391e+01
-1.0180846808e-05 1.4575159155e-06 2.0954125512e+02 -7.0396988095e+00 -4.7808255920e+01 2.2320403903e+02 2.0973341162e+02 -4.8000412420e+01 2.0973341162e+02 4.8000412420e+01
2.5624429131e-05 7.2232773584e-05 3.8133123896e+01 -6.0484483063e+00 -2.6838388385e+01 5.7233397779e+01 3.8691085370e+01 -2.7396349859e+01 3.8691085370e+01 2.7396349859e+01
2.9382004239e-05 7.4734384427e-05 3.3699093954e+01 -4.8649394756e+00 -2.5078398264e+01 5.1594562841e+01 3.4098482590e+01 -2.5477786900e+01 3.4098482587e+01 2.5477786900e+01
3.2244723767e-05 7.5157629951e-05 3.2123618001e+01 -4.2813175907e+00 -2.3251086518e+01 4.8524074068e+01 3.2451652967e+01 -2.3579121484e+01 3.2451652965e+01 2.3579121484e+01
3.4270293020e-05 7.3438144102e-05 3.3953273194e+01 -4.7668567431e+00 -2.2094999178e+01 4.9236462742e+01 3.4355822026e+01 -2.2497548010e+01 3.4355822026e+01 2.2497548010e+01
3.7931055370e-05 7.6089549418e-05 2.9255941190e+01 -3.5460953805e+00 -2.2482785422e+01 4.5226304498e+01 2.9497996960e+01 -2.2724841192e+01 2.9497996959e+01 2.2724841192e+01
-9.7889305076e-05 7.7789540869e-05 3.4701082397e+01 6.8706272799e+00 -3.7055639782e+01 6.3271060564e+01 3.5352285156e+01 -3.7706842542e+01 3.5352285156e+01 3.7706842542e+01
-5.0669854352e-05 1.9485619854e-05 1.5620084309e+02 -1.1101727524e+00 -4.9095280107e+01 1.7780151948e+02 1.5620653662e+02 -4.9100973652e+01 1.5620653662e+02 4.9100973652e+01
4.5007916404e-05 7.3143979783e-05 3.0010045157e+01 -4.2937452187e+00 -2.2326738018e+01 4.5932314032e+01 3.0360687441e+01 -2.2677380301e+01 3.0360687441e+01 2.2677380301e+01
-5.4426958005e-05 1.9476283453e-05 1.5610259049e+02 -4.0103275233e-01 -4.9297378920e+01 1.7788241214e+02 1.5610306432e+02 -4.9297852747e+01 1.5610306432e+02 4.9297852747e+01
-5.6307197533e-05 1.7934011210e-05 1.6024428881e+02 1.7276195271e-03 -4.9677133865e+01 1.8179676347e+02 1.6024398780e+02 -4.9676832857e+01 1.6024398780e+02 4.9676832857e+01
-6.1933461547e-05 1.9464200348e-05 1.5592311477e+02 1.0271815954e+00 -4.9606823092e+01 1.7800249478e+02 1.5592793412e+02 -4.9611642440e+01 1.5592793412e+02 4.9611642440e+01
5.1631259365e-05 7.6545490744e-05 2.3937589553e+01 -2.7913913077e+00 -2.2475391978e+01 4.0486423966e+01 2.4105946563e+01 -2.2643748988e+01 2.4105946562e+01 2.2643748988e+01
5.5278740619e-05 7.9530000674e-05 1.9804237749e+01 -1.7170323683e+00 -2.2543963497e+01 3.6797343970e+01 1.9875093572e+01 -2.2614819321e+01 1.9875093572e+01 2.2614819321e+01
-6.3853731527e-05 1.7923909511e-05 1.6006967975e+02 1.4306414058e+00 -4.9961206783e+01 1.8190842935e+02 1.6007911713e+02 -4.9970644169e+01 1.6007911713e+02 4.9970644169e+01
5.7531539102e-05 7.7805427964e-05 2.0790934614e+01 -2.1874776849e+00 -2.2514435273e+01 3.7696999956e+01 2.0902622743e+01 -2.2626123402e+01 2.0902622741e+01 2.2626123402e+01
4.9443876885e-05 7.8266347909e-05 2.2895602498e+01 -2.2924683478e+00 -2.2521689141e+01 3.9534023242e+01 2.3011935640e+01 -2.2638022282e+01 2.3011935642e+01 2.2638022282e+01
6.1176950556e-05 8.0917976641e-05 1.6788729977e+01 -1.1770333375e+00 -2.2561351148e+01 3.4142278340e+01 1.6825743005e+01 -2.2598364176e+01 1.6825742985e+01 2.2598364176e+01
6.3500141650e-05 7.9189990298e-05 1.7712892688e+01 -1.6177721005e+00 -2.2548423522e+01 3.4983074352e+01 1.7779721978e+01 -2.2615252811e+01 1.7779721978e+01 2.2615252811e+01
7.5074492531e-05 7.9753426720e-05 1.4140890326e+01 -1.2241353142e+00 -2.2597665734e+01 3.1891564702e+01 1.4184215761e+01 -2.2640991170e+01 1.4184215402e+01 2.2640991170e+01
6.7146626858e-05 8.2440475755e-05 1.3856340731e+01 -6.7290789497e-01 -2.2575615507e+01 3.1576600920e+01 1.3871121653e+01 -2.2590396429e+01 1.3871121657e+01 2.2590396429e+01
9.1048738073e-05 8.4292010070e-05 7.0369402753e+00 -6.1139665748e-02 -2.2718208253e+01 2.5774827173e+01 7.0404694182e+00 -2.2721737396e+01 7.0402036147e+00 2.2721737396e+01
8.8324322983e-05 8.6089202156e-05 6.3426834478e+00 2.6583120045e-01 -2.2682250910e+01 2.5146729991e+01 6.3486875984e+00 -2.2688255061e+01 6.3484552042e+00 2.2688255061e+01
8.1368097805e-05 8.1464782058e-05 1.1210758564e+01 -7.2417120418e-01 -2.2645295516e+01 2.9352174994e+01 1.1229217658e+01 -2.2663754610e+01 1.1229219565e+01 2.2663754610e+01
7.8797704239e-05 8.3232128269e-05 1.0409641835e+01 -3.6331915113e-01 -2.2625238604e+01 2.8621272588e+01 1.0416701049e+01 -2.2632297818e+01 1.0416695995e+01 2.2632297818e+01
8.5131052837e-05 8.5098293366e-05 7.6689987488e+00 6.3195119655e-02 -2.2658391117e+01 2.6270511748e+01 7.6725908452e+00 -2.2661983214e+01 7.6726198643e+00 2.2661983214e+01
-6.9440652148e-05 1.9457336451e-05 1.5578264296e+02 2.4737441950e+00 -4.9801501916e+01 1.7809208296e+02 1.5581208256e+02 -4.9830941518e+01 1.5581208256e+02 4.9830941518e+01
-7.1401621771e-05 1.7918332221e-05 1.5994480016e+02 2.8775214495e+00 -5.0133124328e+01 1.8200052852e+02 1.5998389205e+02 -5.0172216216e+01 1.5998389205e+02 5.0172216216e+01
-1.3365832280e-04 4.2347819462e-05 9.7489590532e+01 1.6480623199e+01 -4.2440653646e+01 1.2449839981e+02 9.9403653087e+01 -4.4354716201e+01 9.9403653087e+01 4.4354716201e+01
-7.6945124308e-05 1.9454792785e-05 1.5569114202e+02 3.9410286843e+00 -4.9892763428e+01 1.7817111403e+02 1.5576632995e+02 -4.9967951351e+01 1.5576632995e+02 4.9967951351e+01
-7.8946934354e-05 1.7916475615e-05 1.5987888977e+02 4.3447536856e+00 -5.0203923735e+01 1.8209205297e+02 1.5996837882e+02 -5.0293412780e+01 1.5996837882e+02 5.0293412780e+01
-1.2717278341e-05 3.0037094338e-06 2.0492457733e+02 -6.8070197075e+00 -4.7960518498e+01 2.1932157429e+02 2.0510739937e+02 -4.8143340541e+01 2.0510739937e+02 4.8143340541e+01
-8.4446372183e-05 1.9455975126e-05 1.5565667319e+02 5.4316062692e+00 -4.9890568986e+01 1.7825695858e+02 1.5579975512e+02 -5.0033650918e+01 1.5579975512e+02 5.0033650918e+01
-8.6488965958e-05 1.7917893037e-05 1.5987924494e+02 5.8350161046e+00 -5.0183255650e+01 1.8219938717e+02 1.6004085987e+02 -5.0344870585e+01 1.6004085987e+02 5.0344870585e+01
-9.1943009998e-05 1.9460607880e-05 1.5568551571e+02 6.9477205491e+00 -4.9803318664e+01 1.7836432133e+02 1.5591978746e+02 -5.0037590415e+01 1.5591978746e+02 5.0037590415e+01
-9.4026409954e-05 1.7922311893e-05 1.5995189072e+02 7.3507380228e+00 -5.0079236885e+01 1.8233671457e+02 1.6020847816e+02 -5.0335824327e+01 1.6020847816e+02 5.0335824327e+01
-1.3583674839e-04 4.0675299008e-05 1.0134816394e+02 1.7063038134e+01 -4.2665149512e+01 1.2817163997e+02 1.0334143805e+02 -4.4658423626e+01 1.0334143805e+02 4.4658423626e+01
-9.9434233420e-05 1.9468306523e-05 1.5578342582e+02 8.4917291733e+00 -4.9637927067e+01 1.7850640343e+02 1.5613346945e+02 -4.9987970693e+01 1.5613346945e+02 4.9987970693e+01
-1.0155858838e-04 1.7929436552e-05 1.6010224252e+02 8.8944841538e+00 -4.9898468855e+01 1.8251661874e+02 1.6047790579e+02 -5.0274132125e+01 1.6047790579e+02 5.0274132125e+01
-1.0691871524e-04 1.9478951810e-05 1.5595472271e+02 1.0066002258e+01 -4.9399759723e+01 1.7869404621e+02 1.5644653718e+02 -4.9891574190e+01 1.5644653718e+02 4.9891574190e+01
1.0847780308e-04 9.2810570712e-05 -5.6526352171e-01 1.1985961888e+00 -2.2812548862e+01 1.9383986718e+01 -4.9755624217e-01 -2.2880256142e+01 8.5085214343e-03 2.2880256142e+01
1.0450532815e-04 8.8567407326e-05 1.9952857138e+00 6.5255769306e-01 -2.2808766590e+01 2.1516519816e+01 2.0158280701e+00 -2.2829308946e+01 2.0314865150e+00 2.2829308946e+01
-1.3803769193e-04 3.9009976268e-05 1.0529784495e+02 1.7645089766e+01 -4.2885041859e+01 1.3191781696e+02 1.0736918868e+02 -4.4956385586e+01 1.0736918868e+02 4.4956385586e+01
-1.0908425987e-04 1.7939133160e-05 1.6033470061e+02 1.0468835387e+01 -4.9646014298e+01 1.8274970198e+02 1.6085493279e+02 -5.0166246478e+01 1.6085493279e+02 5.0166246478e+01
9.8714447111e-05 9.2240364805e-05 1.1251520582e+00 1.2297162873e+00 -2.2690710451e+01 2.0741821426e+01 1.1925169874e+00 -2.2758075380e+01 1.1379717799e+00 2.2758075380e+01
9.5397345743e-05 9.1086266631e-05 2.2083468236e+00 1.0884390345e+00 -2.2672989736e+01 2.1637203147e+01 2.2599236051e+00 -2.2724566517e+01 2.2747015518e+00 2.2724566517e+01
-1.6681045038e-05 3.0001842396e-06 2.0445735630e+02 -6.1236139221e+00 -4.8576926101e+01 2.1939019891e+02 2.0460520550e+02 -4.8724775302e+01 2.0460520550e+02 4.8724775302e+01
-1.1439569305e-04 1.9492307169e-05 1.5620346745e+02 1.1673237616e+01 -4.9092699228e+01 1.7893686468e+02 1.5686463110e+02 -4.9753862877e+01 1.5686463110e+02 4.9753862877e+01
1.2684936843e-04 1.0600099165e-04 -5.7806339971e+00 -7.9449798762e-01 -1.7000544475e+01 9.8275547773e+00 -5.7166478399e+00 -1.7064530632e+01 -2.7811335137e-05 1.7064530632e+01
1.1342163099e-04 1.0370667888e-04 -5.4356039140e+00 1.8255240703e+00 -2.1979016296e+01 1.4663350061e+01 -5.2414210002e+00 -2.2173199210e+01 -2.3494658597e-04 2.2173199210e+01
1.2030319471e-04 1.0656311766e-04 -5.6106937633e+00 -3.0757766960e-01 -1.7783946985e+01 1.0543121298e+01 -5.6102464547e+00 -1.7784394294e+01 -1.0138689694e-05 1.7784394294e+01
-1.1660277581e-04 1.7951239255e-05 1.6065332554e+02 1.2076716107e+01 -4.9325417620e+01 1.8304524840e+02 1.6134517740e+02 -5.0017269480e+01 1.6134517740e+02 5.0017269480e+01
1.1652442386e-04 1.0184084894e-04 -4.6941460474e+00 1.0324787281e+00 -2.0879560888e+01 1.4120826214e+01 -4.6341906517e+00 -2.0939516284e+01 3.5113582833e-05 2.0939516284e+01
-1.2186380798e-04 1.9508403701e-05 1.5653245472e+02 1.3316307675e+01 -4.8719106086e+01 1.7924235516e+02 1.5739229632e+02 -4.9578947684e+01 1.5739229632e+02 4.9578947684e+01
-1.2411285862e-04 1.7965754887e-05 1.6106135126e+02 1.3721232635e+01 -4.8938704532e+01 1.8341081402e+02 1.6195360621e+02 -4.9830959483e+01 1.6195360621e+02 4.9830959483e+01
-9.6615364547e-05 7.5872514463e-05 3.7484322118e+01 6.6706105127e+00 -3.7510293081e+01 6.5965701760e+01 3.8072330187e+01 -3.8098301150e+01 3.8072330187e+01 3.8098301150e+01
-1.2932222720e-04 1.9527150280e-05 1.5694440177e+02 1.4998556268e+01 -4.8279851234e+01 1.7961705151e+02 1.5803422831e+02 -4.9369677769e+01 1.5803422831e+02 4.9369677769e+01
-9.8354664717e-05 7.4021237262e-05 4.0149617491e+01 7.0799110593e+00 -3.7788685748e+01 6.8600232402e+01 4.0786828516e+01 -3.8425896772e+01 4.0786828516e+01 3.8425896772e+01
-1.3161377946e-04 1.7982649179e-05 1.6156185824e+02 1.5405990145e+01 -4.8486360479e+01 1.8385289661e+02 1.6268526823e+02 -4.9609770472e+01 1.6268526823e+02 4.9609770472e+01
-9.7065292742e-05 7.2126247362e-05 4.3043841094e+01 6.8776027353e+00 -3.8248270974e+01 7.1400558273e+01 4.3620916599e+01 -3.8825346479e+01 4.3620916599e+01 3.8825346479e+01
-1.3676942514e-04 1.9548731110e-05 1.5744078180e+02 1.6723612788e+01 -4.7774258567e+01 1.8006550115e+02 1.5879412718e+02 -4.9127603948e+01 1.5879412718e+02 4.9127603948e+01
-1.3910402372e-04 1.8002112701e-05 1.6215698510e+02 1.7134891800e+01 -4.7967301165e+01 1.8437625903e+02 1.6354452475e+02 -4.9354840816e+01 1.6354452475e+02 4.9354840816e+01
-1.4420428155e-04 1.9573211600e-05 1.5802296526e+02 1.8495669369e+01 -4.7200073070e+01 1.8059136466e+02 1.5967591909e+02 -4.8853026904e+01 1.5967591909e+02 4.8853026904e+01
-9.8828362186e-05 7.0296387559e-05 4.5805693316e+01 7.3053887405e+00 -3.8530222689e+01 7.4123805376e+01 4.6433134301e+01 -3.9157663673e+01 4.6433134301e+01 3.9157663673e+01
-2.2161037398e-05 1.4595832598e-06 2.0807398820e+02 -5.0319742424e+00 -4.9606613851e+01 2.2332768144e+02 2.0817198417e+02 -4.9704609823e+01 2.0817198417e+02 4.9704609823e+01
-1.4658261144e-04 1.8024396793e-05 1.6284844693e+02 1.8912496315e+01 -4.7378753116e+01 1.8498444395e+02 1.6453566542e+02 -4.9065971603e+01 1.6453566542e+02 4.9065971603e+01
-1.5162085632e-04 1.9603711691e-05 1.5868210994e+02 2.0318574972e+01 -4.6553029676e+01 1.8118826534e+02 1.6067363390e+02 -4.8544553641e+01 1.6067363390e+02 4.8544553641e+01
-1.5533127718e-04 1.9616502236e-05 1.5905577254e+02 2.1252554403e+01 -4.6200765962e+01 1.8152750025e+02 1.6123245443e+02 -4.8377447847e+01 1.6123245443e+02 4.8377447847e+01
-3.2584290068e-04 4.2447431559e-05 4.1785627426e+01 2.9354043517e+01 -2.2227264168e+00 6.3599356731e+01 5.6500556233e+01 -1.6937655224e+01 5.6500556233e+01 1.6937655229e+01
-1.5777935584e-04 1.8062327730e-05 1.6407350843e+02 2.1682247782e+01 -4.6355192836e+01 1.8606466618e+02 1.6628364290e+02 -4.8565327311e+01 1.6628364290e+02 4.8565327311e+01
-3.2595770452e-04 3.7288849902e-05 4.8141201521e+01 3.1430806352e+01 -1.8158518864e+00 6.9562742938e+01 6.3324743179e+01 -1.6999393544e+01 6.3324743179e+01 1.6999393546e+01
-1.6898802458e-04 1.3454188095e-05 1.8029949893e+02 2.3790742209e+01 -4.6355064730e+01 2.0056586962e+02 1.8276897592e+02 -4.8824541719e+01 1.8276897592e+02 4.8824541719e+01
-1.7276175073e-04 1.3469717817e-05 1.8100747631e+02 2.4769565129e+01 -4.5919291582e+01 2.0115125578e+02 1.8367882404e+02 -4.8590639310e+01 1.8367882404e+02 4.8590639310e+01
-1.7771976485e-04 1.5033159861e-05 1.7695593661e+02 2.6415511678e+01 -4.4888341471e+01 1.9749394564e+02 1.8005698025e+02 -4.7989385107e+01 1.8005698025e+02 4.7989385107e+01
-2.4609663817e-05 2.9938513336e-06 2.0363512186e+02 -4.7794115612e+00 -4.9666955454e+01 2.1952176221e+02 2.0372503171e+02 -4.9756865302e+01 2.0372503171e+02 4.9756865302e+01
-1.8293594829e-04 1.1964638046e-05 1.8826419297e+02 2.7134742876e+01 -4.5030874799e+01 2.0743226476e+02 1.9137773298e+02 -4.8144414810e+01 1.9137773298e+02 4.8144414810e+01
-1.8632344358e-04 1.6633056147e-05 1.7344964330e+02 2.9174428490e+01 -4.3226623470e+01 1.9432996456e+02 1.7730796727e+02 -4.7084947439e+01 1.7730796727e+02 4.7084947439e+01
-1.6366125714e-04 7.3976856181e-06 1.9841735253e+02 2.1220585939e+01 -4.8377689355e+01 2.1686705106e+02 2.0022808190e+02 -5.0188418722e+01 2.0022808190e+02 5.0188418722e+01
-1.9376799100e-04 1.6676663084e-05 1.7492155613e+02 3.1404617137e+01 -4.2005714288e+01 1.9557855068e+02 1.7937524980e+02 -4.6459407963e+01 1.7937524980e+02 4.6459407963e+01
4.8408364297e-05 1.3174076563e-04 -4.9361663603e+01 -1.2697177573e+01 -3.8392383015e+01 2.3835116447e+01 -3.0115812412e+01 -5.7638234206e+01 1.0335010006e-06 5.7638234233e+01
-1.9842564277e-04 1.8292942750e-05 1.7030091656e+02 3.3210109510e+01 -4.0655179172e+01 1.9153239340e+02 1.7540414759e+02 -4.5758410193e+01 1.7540414759e+02 4.5758410193e+01
-1.6615970491e-04 5.9062764111e-06 2.0370425217e+02 2.1449364443e+01 -4.8478685757e+01 2.2153313032e+02 2.0551499563e+02 -5.0289429217e+01 2.0551499563e+02 5.0289429217e+01
-3.1160626051e-04 4.4168154759e-05 4.6086832989e+01 3.0284436108e+01 -2.7043260246e+00 6.7418825810e+01 6.0615530713e+01 -1.7233023748e+01 6.0615530713e+01 1.7233023748e+01
-2.0669296339e-04 1.3604075759e-05 1.8931747481e+02 3.4657564446e+01 -4.0506867237e+01 2.0788648879e+02 1.9442862405e+02 -4.5618016479e+01 1.9442862405e+02 4.5618016479e+01
-3.0127305894e-05 1.4564639928e-06 2.0732356701e+02 -3.7279553725e+00 -5.0569849781e+01 2.2343519678e+02 2.0737722962e+02 -5.0623512391e+01 2.0737722962e+02 5.0623512391e+01
-2.1041066778e-04 1.3633312457e-05 1.9039190943e+02 3.5895241252e+01 -3.9684358726e+01 2.0872366714e+02 1.9586044076e+02 -4.5152890058e+01 1.9586044076e+02 4.5152890058e+01
-3.0960846938e-04 4.2598377940e-05 4.8515411106e+01 3.1116792583e+01 -2.4378557598e+00 6.9698210946e+01 6.3279058525e+01 -1.7201503179e+01 6.3279058525e+01 1.7201503179e+01
-2.1700412223e-04 1.2102071846e-05 1.9850911141e+02 3.7612013953e+01 -3.8625425155e+01 2.1544669614e+02 2.0433005114e+02 -4.4446364882e+01 2.0433005114e+02 4.4446364882e+01
-2.2074295775e-04 1.2130596142e-05 1.9983894218e+02 3.8948161162e+01 -3.7627071428e+01 2.1643023616e+02 2.0606199049e+02 -4.3850119733e+01 2.0606199049e+02 4.3850119733e+01
-2.5978545413e-04 7.2780839702e-05 -5.7101624540e+00 2.6469741273e+01 -1.5661715259e+01 4.6636204954e+01 1.6239486628e+01 -3.7611364341e+01 1.6239486628e+01 3.7611364341e+01
-2.2601862362e-04 1.5357663508e-05 1.8862851061e+02 4.2054015688e+01 -3.4860927457e+01 2.0679623020e+02 1.9627765075e+02 -4.2510067596e+01 1.9627765075e+02 4.2510067596e+01
-3.0884455579e-04 3.8469195851e-05 5.3288842537e+01 3.2986340510e+01 -1.6898617810e+00 7.4402567909e+01 6.8755832989e+01 -1.7156852233e+01 6.8755832989e+01 1.7156852233e+01
-2.3032597791e-04 1.7036898110e-05 1.8271983881e+02 4.4194428867e+01 -3.2759837691e+01 2.0169620191e+02 1.9142935703e+02 -4.1469355914e+01 1.9142935703e+02 4.1469355914e+01
-2.3391452180e-04 1.7095832568e-05 1.8332572560e+02 4.5630675845e+01 -3.1411119946e+01 2.0206086791e+02 1.9261719932e+02 -4.0702593656e+01 1.9261719932e+02 4.0702593655e+01
-3.0790984391e-04 3.4442179833e-05 6.1480830662e+01 3.6589554249e+01 -1.3615991984e-01 8.2869310532e+01 7.8516954114e+01 -1.7172283372e+01 7.8516954114e+01 1.7172283372e+01
-2.4613260137e-04 1.0769788719e-05 2.1709991691e+02 4.8667374288e+01 -2.8810001315e+01 2.2903445429e+02 2.2637806163e+02 -3.8088146040e+01 2.2637806163e+02 3.8088146040e+01
-2.5033083523e-04 1.2447681998e-05 2.1046981254e+02 5.1357293505e+01 -2.5828131203e+01 2.2313121717e+02 2.2114570896e+02 -3.6504027631e+01 2.2114570896e+02 3.6504027631e+01
-3.2539332643e-05 2.9884215212e-06 2.0295814725e+02 -3.4568199009e+00 -5.0575457771e+01 2.1964777569e+02 2.0300504716e+02 -5.0622357682e+01 2.0300504716e+02 5.0622357682e+01
-2.5351380870e-04 1.0865518870e-05 2.2010021524e+02 5.2261438179e+01 -2.4762990892e+01 2.3056291025e+02 2.3078417047e+02 -3.5446946122e+01 2.3078417047e+02 3.5446946122e+01
-2.5752163882e-04 1.2596708645e-05 2.1195387568e+02 5.4873221923e+01 -2.1364840985e+01 2.2328971957e+02 2.2421089705e+02 -3.3621862355e+01 2.2421089705e+02 3.3621862355e+01
-2.7144098994e-04 1.1286313446e-05 2.2242859529e+02 6.1810111696e+01 -1.0834498487e+01 2.2861741626e+02 2.3778937522e+02 -2.6195278422e+01 2.3778937522e+02 2.6195278422e+01
-2.6438290944e-04 1.1076140395e-05 2.2283682332e+02 5.7991965988e+01 -1.7121801388e+01 2.3080412236e+02 2.3611233314e+02 -3.0397311206e+01 2.3611233314e+02 3.0397311206e+01
-2.6793415530e-04 1.1173319534e-05 2.2291522637e+02 5.9919661379e+01 -1.4098903651e+01 2.2999751904e+02 2.3719729089e+02 -2.8380968172e+01 2.3719729089e+02 2.8380968172e+01
-2.7805297344e-04 6.3635552328e-06 2.6074916549e+02 6.5144826402e+01 -7.1760145872e+00 2.5799687181e+02 2.7574113884e+02 -2.2167987942e+01 2.7574113884e+02 2.2167987942e+01
-3.6504428452e-05 2.9860234116e-06 2.0267280600e+02 -2.8008002908e+00 -5.0965513177e+01 2.1971040978e+02 2.0270351064e+02 -5.0996217821e+01 2.0270351064e+02 5.0996217821e+01
-3.1462045000e-04 2.7339769118e-05 7.8601399652e+01 4.3568164142e+01 2.7638425056e+00 1.0005034619e+02 9.8446715384e+01 -1.7081473227e+01 9.8446715384e+01 1.7081473227e+01
-2.9082682477e-04 4.3726701513e-05 5.6166177537e+01 3.5783738421e+01 -1.5716633189e+00 7.9626658502e+01 7.3269729828e+01 -1.8675215614e+01 7.3269729828e+01 1.8675215613e+01
1.9314610546e-04 5.1693666978e-05 1.8799131986e+01 -1.0035261136e+01 -1.4282038934e+01 3.3508884967e+01 2.1604910282e+01 -1.7087817230e+01 2.1605215309e+01 1.7087817230e+01
-2.3913813444e-05 1.2728631723e-04 -3.0264692975e+01 -3.5645530070e-01 -3.1973191159e+01 1.3174420796e+00 -3.0358316528e+01 -3.1879567606e+01 1.0344881877e-07 3.1879567606e+01
1.9251878425e-04 4.8709985587e-05 1.9865617084e+01 -9.9803573680e+00 -1.4550287896e+01 3.4454673307e+01 2.2550079503e+01 -1.7234750315e+01 2.2549983740e+01 1.7234750315e+01
1.8538785471e-04 5.0396415815e-05 1.9344185715e+01 -9.5047657779e+00 -1.4830403336e+01 3.3865989363e+01 2.1809429265e+01 -1.7295646886e+01 2.1809398971e+01 1.7295646886e+01
-2.8860935633e-04 4.2721338773e-05 5.9517935208e+01 3.7709566604e+01 -1.5963354451e+00 8.4061701616e+01 7.7493845939e+01 -1.9572246175e+01 7.7493845939e+01 1.9572246175e+01
-1.8913886166e-05 1.2763860688e-04 -3.2188191133e+01 -9.7163785137e-01 -3.2131941893e+01 1.4397763752e+00 -3.1328811235e+01 -3.2991321791e+01 4.0289462523e-08 3.2991321791e+01
1.8474089951e-04 4.7443042218e-05 2.1019083492e+01 -9.6575485987e+00 -1.5032763393e+01 3.5420199585e+01 2.3443021815e+01 -1.7456701716e+01 2.3443021802e+01 1.7456701716e+01
-4.2077306519e-05 1.4525297556e-06 2.0649528966e+02 -1.7961923392e+00 -5.1694688974e+01 2.2362037324e+02 2.0650758303e+02 -5.1706982345e+01 2.0650758303e+02 5.1706982345e+01
1.7765936671e-04 4.9093815507e-05 2.0581645126e+01 -9.1218310258e+00 -1.5437361897e+01 3.4966023005e+01 2.2759784409e+01 -1.7615501180e+01 2.2759778381e+01 1.7615501180e+01
1.7379035217e-04 4.8427438723e-05 2.1459500120e+01 -8.9825643974e+00 -1.5792299463e+01 3.5816546070e+01 2.3512292843e+01 -1.7845092186e+01 2.3512294115e+01 1.7845092186e+01
-2.8944696291e-05 1.2698965854e-04 -2.8468680974e+01 2.5036115013e-01 -3.1826064823e+01 2.8487586789e+00 -2.8502641308e+01 -3.1792104489e+01 1.1779001900e-07 3.1792104489e+01
1.7311688897e-04 4.5541346656e-05 2.3803967424e+01 -9.3577846577e+00 -1.5978320726e+01 3.8074721368e+01 2.5895273981e+01 -1.8069627282e+01 2.5895273556e+01 1.8069627282e+01
-2.8638036739e-04 4.1773474044e-05 6.2722493214e+01 3.9566752293e+01 -2.0518146665e+00 8.8555748702e+01 8.1463024625e+01 -2.0792346077e+01 8.1463024625e+01 2.0792346077e+01
1.6608189541e-04 4.7131393253e-05 2.3609751822e+01 -8.7935177751e+00 -1.6598457542e+01 3.8006606597e+01 2.5448771689e+01 -1.8437477410e+01 2.5448771541e+01 1.8437477410e+01
1.6221812201e-04 4.6477293151e-05 2.4850334032e+01 -8.7274664153e+00 -1.7075317739e+01 3.9329726824e+01 2.6594536515e+01 -1.8819520223e+01 2.6594536595e+01 1.8819520223e+01
3.3304260381e-06 1.2928506130e-04 -4.1460528515e+01 -4.2652156964e+00 -3.3321616138e+01 1.0140286594e+01 -3.1536575132e+01 -4.3245569521e+01 -4.5681806461e-09 4.3245569521e+01
