x_m,y_m,sigma_xx_Pa,sigma_xy_Pa,sigma_yy_Pa,von_mises_Pa,sigma_max_principal_Pa,sigma_min_principal_Pa,sigma_tension_Pa,sigma_comp_mag_Pa
-1.5549541719e-04,8.4011382262e-05,2.1386417553e+01,1.6955216927e+01,-3.1175198192e+01,5.4168793281e+01,2.6379977063e+01,-3.6168757702e+01,2.6379977056e+01,3.6168757702e+01
2.0080736983e-04,8.9962502118e-05,-6.0833418009e+00,-2.4070024906e+00,-1.5553762829e+01,9.1967048571e+00,-5.5088322903e+00,-1.6128272340e+01,1.9841875304e-05,1.6128272340e+01
-2.0869483816e-04,5.8083032131e-05,5.1961561954e+01,3.2414647543e+01,-2.7280585882e+01,8.8662301587e+01,6.3529691724e+01,-3.8848715653e+01,6.3529691724e+01,3.8848715653e+01
-1.9056145626e-04,1.1989635330e-05,1.9009900816e+02,2.9179334775e+01,-4.3961978367e+01,2.0890650358e+02,1.9368074097e+02,-4.7543711180e+01,1.9368074097e+02,4.7543711180e+01
-1.8789984066e-04,1.3523269349e-05,1.8418852777e+02,2.8826446447e+01,-4.3930869841e+01,2.0376696489e+02,1.8777374100e+02,-4.7516083067e+01,1.8777374100e+02,4.7516083067e+01
-1.8899355104e-04,1.5086507029e-05,1.7915703022e+02,2.9521852286e+01,-4.3311998796e+01,1.9933185415e+02,1.8300681537e+02,-4.7161783939e+01,1.8300681537e+02,4.7161783939e+01
-1.9167395793e-04,1.3538845639e-05,1.8510498989e+02,2.9919987460e+01,-4.3339689410e+01,2.0451169645e+02,1.8895753324e+02,-4.7192232754e+01,1.8895753324e+02,4.7192232754e+01
-1.9006920826e-04,1.6653036619e-05,1.7407442644e+02,3.0192877033e+01,-4.2678736792e+01,1.9486014753e+02,1.7820040346e+02,-4.6804713810e+01,1.7820040346e+02,4.6804713810e+01
-1.0305937736e-04,9.5468623404e-05,1.2210818972e+01,7.3445807498e+00,-3.3538694000e+01,4.1610666751e+01,1.3359992136e+01,-3.4687867164e+01,1.3359960386e+01,3.4687867164e+01
1.4137477166e-04,5.0929030395e-05,2.4632634138e+01,-6.8269144384e+00,-2.0065697443e+01,4.0475324836e+01,2.5651908038e+01,-2.1084971342e+01,2.5651908036e+01,2.1084971342e+01
1.4209378709e-04,5.3725946639e-05,2.1889015140e+01,-6.2830741394e+00,-1.9787418958e+01,3.7697339006e+01,2.2815366914e+01,-2.0713770732e+01,2.2815366946e+01,2.0713770732e+01
1.4592004083e-04,5.4444999706e-05,2.0560851850e+01,-6.3832241559e+00,-1.9039685095e+01,3.6032662175e+01,2.1564050583e+01,-2.0042883827e+01,2.1564050585e+01,2.0042883827e+01
1.4904952944e-04,5.2310262352e-05,2.1843644312e+01,-6.9472640041e+00,-1.8634108246e+01,3.7062134103e+01,2.3002601134e+01,-1.9793065069e+01,2.3002601224e+01,1.9793065069e+01
1.5287937495e-04,5.3014734929e-05,2.0619442077e+01,-7.0639819254e+00,-1.7982137097e+01,3.5598164428e+01,2.1871262306e+01,-1.9233957325e+01,2.1871262047e+01,1.9233957325e+01
1.5353936557e-04,5.5906460949e-05,1.8247013421e+01,-6.7051322137e+00,-1.7678462017e+01,3.3208621500e+01,1.9457282263e+01,-1.8888730859e+01,1.9457283528e+01,1.8888730859e+01
3.3293640141e-04,4.7701809575e-05,-1.8516025109e+00,-1.2013045472e+01,-2.3388047143e+00,2.0807680848e+01,9.9181165264e+00,-1.4108523752e+01,9.9181165264e+00,1.4108523752e+01
1.2119726692e-04,7.1036148572e-05,1.1015869875e+01,-2.0891502373e+00,-2.2854286719e+01,2.9559492279e+01,1.1146972402e+01,-2.2985389247e+01,1.1146957470e+01,2.2985389247e+01
1.2189155651e-04,7.3994778540e-05,8.6854072020e+00,-1.5313789563e+00,-2.2954225812e+01,2.7529900590e+01,8.7599862113e+00,-2.3028804822e+01,8.7599962400e+00,2.3028804822e+01
1.2562754465e-04,7.4971082997e-05,7.2645626320e+00,-1.7421818514e+00,-2.1968972105e+01,2.5493838441e+01,7.3666697505e+00,-2.2071079223e+01,7.3664612703e+00,2.2071079223e+01
1.2257114772e-04,7.7003803785e-05,6.2979415657e+00,-1.1464351178e+00,-2.2672265191e+01,2.5166124492e+01,6.3425069373e+00,-2.2716830563e+01,6.3428819703e+00,2.2716830563e+01
1.1885578830e-04,7.6001252465e-05,7.6997961056e+00,-1.2325073661e+00,-2.2882525917e+01,2.6576521502e+01,7.7525969376e+00,-2.2935326749e+01,7.7523022733e+00,2.2935326749e+01
1.1952380784e-04,7.9010699348e-05,5.4355638595e+00,-7.4459981767e-01,-2.3036039218e+01,2.4693242418e+01,5.4564124780e+00,-2.3056887837e+01,5.4572489505e+00,2.3056887837e+01
1.1584884475e-04,7.7986654416e-05,6.7887455595e+00,-9.4320893722e-01,-2.2861301188e+01,2.5733635319e+01,6.8210434647e+00,-2.2893599093e+01,6.8215322307e+00,2.2893599093e+01
1.1518500178e-04,7.5026557297e-05,9.1311611825e+00,-1.4789411710e+00,-2.2849819704e+01,2.7817613394e+01,9.2011773203e+00,-2.2919835842e+01,9.2011833014e+00,2.2919835842e+01
1.1221850331e-04,7.6995026476e-05,8.1709394626e+00,-1.1614352570e+00,-2.2849128093e+01,2.6943607613e+01,8.2168047931e+00,-2.2894993424e+01,8.2164924495e+00,2.2894993424e+01
1.1155750594e-04,7.4080737341e-05,1.0564363433e+01,-1.7123910495e+00,-2.2798611694e+01,2.9048737826e+01,1.0654172473e+01,-2.2888420734e+01,1.0654219556e+01,2.2888420734e+01
1.0863436249e-04,7.6027128221e-05,9.6162217140e+00,-1.3977081688e+00,-2.2810248008e+01,2.8190195332e+01,9.6786037160e+00,-2.2872630010e+01,9.6786689083e+00,2.2872630010e+01
1.0797278802e-04,7.3162299618e-05,1.2049078967e+01,-1.9681739467e+00,-2.2755760984e+01,3.0337737818e+01,1.2162160088e+01,-2.2868842104e+01,1.2162138534e+01,2.2868842104e+01
1.0509139149e-04,7.5090706867e-05,1.1075909231e+01,-1.6411841537e+00,-2.2767748097e+01,2.9450974234e+01,1.1157608469e+01,-2.2849447335e+01,1.1157620667e+01,2.2849447335e+01
1.0442899439e-04,7.2272361114e-05,1.3572829207e+01,-2.2373705760e+00,-2.2706104528e+01,3.1660214587e+01,1.3712395754e+01,-2.2845671075e+01,1.3712399415e+01,2.2845671075e+01
1.0158900351e-04,7.4184102544e-05,1.2573997466e+01,-1.9018805467e+00,-2.2720198385e+01,3.0746559128e+01,1.2678433730e+01,-2.2824634649e+01,1.2678417528e+01,2.2824634649e+01
1.0092482791e-04,7.1410730044e-05,1.5130357104e+01,-2.5195936446e+00,-2.2653824673e+01,3.3015460668e+01,1.5299751319e+01,-2.2823218889e+01,1.5299752519e+01,2.2823218889e+01
9.8125924186e-05,7.3306898248e-05,1.4098362758e+01,-2.1724553017e+00,-2.2671182521e+01,3.2068732165e+01,1.4228481267e+01,-2.2801301030e+01,1.4228489109e+01,2.2801301030e+01
9.7458897841e-05,7.0577447520e-05,1.6721869869e+01,-2.8170331188e+00,-2.2597701746e+01,3.4403135878e+01,1.6924743822e+01,-2.2800575698e+01,1.6924742599e+01,2.2800575698e+01
9.4699310699e-05,7.2462045907e-05,1.5664920336e+01,-2.4567304832e+00,-2.2619326922e+01,3.3430936641e+01,1.5824156976e+01,-2.2778563562e+01,1.5824154409e+01,2.2778563562e+01
9.4029606690e-05,6.9772869481e-05,1.8336525355e+01,-3.1269130723e+00,-2.2539524242e+01,3.5815103512e+01,1.8576360210e+01,-2.2779359097e+01,1.8576360772e+01,2.2779359097e+01
9.1311526941e-05,7.1641041335e-05,1.7270783409e+01,-2.7586083252e+00,-2.2563389952e+01,3.4830430047e+01,1.7463054892e+01,-2.2755661435e+01,1.7463055473e+01,2.2755661435e+01
9.0636074623e-05,6.8995597119e-05,1.9982933194e+01,-3.4497790457e+00,-2.2478799189e+01,3.7258681902e+01,2.0263377028e+01,-2.2759243023e+01,2.0263376849e+01,2.2759243023e+01
8.7957708832e-05,7.0851052047e-05,1.8884266234e+01,-3.0679737589e+00,-2.2508321738e+01,3.6242399686e+01,1.9112531463e+01,-2.2736586967e+01,1.9112531407e+01,2.2736586967e+01
8.7276383434e-05,6.8246552813e-05,2.1660087360e+01,-3.7859114677e+00,-2.2415641887e+01,3.8733190807e+01,2.1984840876e+01,-2.2740395403e+01,2.1984840915e+01,2.2740395403e+01
8.4637031585e-05,7.0090333281e-05,2.0529669190e+01,-3.3929696674e+00,-2.2449208362e+01,3.7685362603e+01,2.0797884657e+01,-2.2717423829e+01,2.0797884630e+01,2.2717423829e+01
8.3949198339e-05,6.7525210373e-05,2.3364117323e+01,-4.1338586565e+00,-2.2351006481e+01,4.0235962269e+01,2.3736799068e+01,-2.2723688226e+01,2.3736799065e+01,2.2723688226e+01
8.1348111424e-05,6.9358265090e-05,2.2199574054e+01,-3.7273888386e+00,-2.2390850184e+01,3.9155769680e+01,2.2510956100e+01,-2.2702232230e+01,2.2510956120e+01,2.2702232230e+01
8.0653001384e-05,6.6831512747e-05,2.5095235815e+01,-4.4944661359e+00,-2.2284235586e+01,4.1766869265e+01,2.5519613328e+01,-2.2708613099e+01,2.5519613326e+01,2.2708613099e+01
7.8089437888e-05,6.8654602705e-05,2.3898316498e+01,-4.0764639281e+00,-2.2328715339e+01,4.0654823693e+01,2.4256873983e+01,-2.2687272824e+01,2.4256873975e+01,2.2687272824e+01
7.7386363238e-05,6.6165094286e-05,2.6855779790e+01,-4.8664819371e+00,-2.2216507357e+01,4.3328701431e+01,2.7335473651e+01,-2.2696201218e+01,2.7335473652e+01,2.2696201218e+01
7.4859513317e-05,6.7978936640e-05,2.5613278036e+01,-4.4325688964e+00,-2.2267690267e+01,4.2173901951e+01,2.6021907529e+01,-2.2676319759e+01,2.6021907531e+01,2.2676319759e+01
7.4147851710e-05,6.5525694726e-05,2.8647171485e+01,-5.2520274290e+00,-2.2146290699e+01,4.4922034482e+01,2.9186189094e+01,-2.2685308308e+01,2.9186189093e+01,2.2685308308e+01
7.1655676442e-05,6.7333723064e-05,2.7365662547e+01,-4.8012307171e+00,-2.2205173155e+01,4.3730570237e+01,2.7828101194e+01,-2.2667611802e+01,2.7828101193e+01,2.2667611802e+01
7.0935856691e-05,6.4913494854e-05,3.0460321949e+01,-5.6480912520e+00,-2.2075129346e+01,4.6539568275e+01,3.1062228573e+01,-2.2677035970e+01,3.1062228573e+01,2.2677035969e+01
6.8479728688e-05,6.6710860991e-05,2.9153605441e+01,-5.1865480864e+00,-2.2139056213e+01,4.5322715128e+01,2.9674356394e+01,-2.2659807165e+01,2.9674356394e+01,2.2659807165e+01
6.7749570106e-05,6.4326700989e-05,3.2308000118e+01,-6.0559862775e+00,-2.2002473395e+01,4.8192240026e+01,3.2976566114e+01,-2.2671039390e+01,3.2976566114e+01,2.2671039390e+01
6.5327452567e-05,6.6116648890e-05,3.0943529555e+01,-5.5755818483e+00,-2.2074710055e+01,4.6922246511e+01,3.1524981404e+01,-2.2656161904e+01,3.1524981404e+01,2.2656161904e+01
6.4587189340e-05,6.3766103093e-05,3.4191624011e+01,-6.4773668973e+00,-2.1927199518e+01,4.9880828031e+01,3.4930921737e+01,-2.2666497245e+01,3.4930921737e+01,2.2666497245e+01
6.2196985803e-05,6.5551916663e-05,3.2773370987e+01,-5.9773498062e+00,-2.2008409273e+01,4.8561335110e+01,3.3419380755e+01,-2.2654419042e+01,3.3419380755e+01,2.2654419042e+01
6.1447303316e-05,6.3231619148e-05,3.6100257598e+01,-6.9093107388e+00,-2.1850559923e+01,5.1596166306e+01,3.6913909344e+01,-2.2664211668e+01,3.6913909344e+01,2.2664211668e+01
5.9090135313e-05,6.5008465287e-05,3.4645651859e+01,-6.3966893200e+00,-2.1937637424e+01,5.0241624867e+01,3.5361022859e+01,-2.2653008424e+01,3.5361022859e+01,2.2653008424e+01
5.8329164092e-05,6.2721506942e-05,3.8047848960e+01,-7.3534079695e+00,-2.1771820717e+01,5.3350102526e+01,3.8939710177e+01,-2.2663681933e+01,3.8939710177e+01,2.2663681933e+01
5.6003058478e-05,6.4492305679e-05,3.6524496422e+01,-6.8190450245e+00,-2.1868230234e+01,5.1932512049e+01,3.7311382905e+01,-2.2655116717e+01,3.7311382905e+01,2.2655116717e+01
5.5231192428e-05,6.2236337202e-05,4.0037252243e+01,-7.8118128845e+00,-2.1689515813e+01,5.5144595740e+01,4.1011615410e+01,-2.2663878980e+01,4.1011615410e+01,2.2663878980e+01
5.2934102912e-05,6.4004166025e-05,3.8448535209e+01,-7.2547832807e+00,-2.1795778700e+01,5.3666835215e+01,3.9310940012e+01,-2.2658183503e+01,3.9310940012e+01,2.2658183503e+01
5.2152132872e-05,6.1775973235e-05,4.2057789518e+01,-8.2814543239e+00,-2.1605003680e+01,5.6970657377e+01,4.3118417291e+01,-2.2665631453e+01,4.3118417291e+01,2.2665631453e+01
4.9884994039e-05,6.3536032261e-05,4.0421224950e+01,-7.7089221899e+00,-2.1717738766e+01,5.5447279718e+01,4.1364244963e+01,-2.2660758779e+01,4.1364244963e+01,2.2660758779e+01
4.9091314569e-05,6.1338773456e-05,4.4122753422e+01,-8.7642663751e+00,-2.1517574213e+01,5.8839729045e+01,4.5273723008e+01,-2.2668543798e+01,4.5273723008e+01,2.2668543798e+01
4.6852254978e-05,6.3093728736e-05,4.2406415844e+01,-8.1663605498e+00,-2.1640756653e+01,5.7243029078e+01,4.3432107843e+01,-2.2666448652e+01,4.3432107843e+01,2.2666448652e+01
4.6047365730e-05,6.0925183101e-05,4.6237698238e+01,-9.2632538539e+00,-2.1423947119e+01,6.0755035752e+01,4.7483811806e+01,-2.2670060687e+01,4.7483811806e+01,2.2670060687e+01
4.3834445532e-05,6.2677928496e-05,4.4440521924e+01,-8.6375674244e+00,-2.1560687136e+01,5.9085548554e+01,4.5552974757e+01,-2.2673139969e+01,4.5552974757e+01,2.2673139969e+01
4.3019189573e-05,6.0535040414e-05,4.8386860405e+01,-9.7727921373e+00,-2.1329920066e+01,6.2705618108e+01,4.9731575664e+01,-2.2674635325e+01,4.9731575664e+01,2.2674635325e+01
4.0833231716e-05,6.2280798629e-05,4.6536756057e+01,-9.1298480496e+00,-2.1468335376e+01,6.0981416889e+01,4.7741847797e+01,-2.2673427116e+01,4.7741847797e+01,2.2673427116e+01
4.0006196357e-05,6.0166851038e-05,5.0603550889e+01,-1.0306845950e+01,-2.1231332991e+01,6.4722843718e+01,5.2053860192e+01,-2.2681642294e+01,5.2053860192e+01,2.2681642294e+01
3.7845529670e-05,6.1907969022e-05,4.8566854304e+01,-9.5938522296e+00,-2.1417108305e+01,6.2844706611e+01,4.9858281278e+01,-2.2708535279e+01,4.9858281278e+01,2.2708535279e+01
3.7007245752e-05,5.9821053656e-05,5.3027707940e+01,-1.0897490569e+01,-2.1038740321e+01,6.6865029257e+01,5.4599026450e+01,-2.2610058831e+01,5.4599026450e+01,2.2610058831e+01
3.4870289771e-05,6.1559979313e-05,5.0761957689e+01,-1.0167299880e+01,-2.1304146525e+01,6.4849719426e+01,5.2169908549e+01,-2.2712097386e+01,5.2169908549e+01,2.2712097386e+01
3.4022121522e-05,5.9497397452e-05,5.4607884036e+01,-1.1255383166e+01,-2.1440124047e+01,6.8682364095e+01,5.6237661393e+01,-2.3069901405e+01,5.6237661393e+01,2.3069901405e+01
3.1904509491e-05,6.1229602683e-05,5.2491066999e+01,-1.0300342975e+01,-2.2625901899e+01,6.7452978707e+01,5.3876577964e+01,-2.4011412864e+01,5.3876577964e+01,2.4011412864e+01
3.1026642957e-05,5.9190786740e-05,5.6432994956e+01,-1.0947095119e+01,-2.3433420395e+01,7.1715799867e+01,5.7904923639e+01,-2.4905349077e+01,5.7904923639e+01,2.4905349077e+01
2.8913901787e-05,6.0918047348e-05,5.4164825426e+01,-1.0031755631e+01,-2.4413007723e+01,7.0232026694e+01,5.5424388369e+01,-2.5672570666e+01,5.5424388369e+01,2.5672570666e+01
2.8004487795e-05,5.8900577387e-05,5.8178330208e+01,-1.0699142685e+01,-2.5130212855e+01,7.4488017489e+01,5.9529735625e+01,-2.6481618272e+01,5.9529735625e+01,2.6481618272e+01
2.5898112209e-05,6.0626248036e-05,5.5785245751e+01,-9.8638690974e+00,-2.6067349385e+01,7.2915103709e+01,5.6956502937e+01,-2.7238606572e+01,5.6956502937e+01,2.7238606572e+01
2.4958516256e-05,5.8626616276e-05,5.9729355132e+01,-1.0444843633e+01,-2.6737962734e+01,7.7036065132e+01,6.0972489140e+01,-2.7981096743e+01,6.0972489140e+01,2.7981096743e+01
2.2861036782e-05,6.0346899770e-05,5.7277667275e+01,-9.7052889171e+00,-2.7604260894e+01,7.5406679202e+01,5.8372769726e+01,-2.8699363345e+01,5.8372769726e+01,2.8699363345e+01
2.1890754725e-05,5.8367716555e-05,6.1159060989e+01,-1.0215782160e+01,-2.8233933443e+01,7.9412134653e+01,6.2311181092e+01,-2.9386053546e+01,6.2311181092e+01,2.9386053546e+01
1.9802524494e-05,6.0085526168e-05,5.8634741052e+01,-9.5516308694e+00,-2.9031490558e+01,7.7702211997e+01,5.9663018260e+01,-3.0059767766e+01,5.9663018260e+01,3.0059767766e+01
1.8802655776e-05,5.8124144760e-05,6.2464297954e+01,-9.9962793264e+00,-2.9624085034e+01,8.1608062365e+01,6.3536543235e+01,-3.0696330315e+01,6.3536543235e+01,3.0696330315e+01
1.6723916508e-05,5.9842724190e-05,5.9865717752e+01,-9.3976989786e+00,-3.0352229327e+01,7.9808117906e+01,6.0833982568e+01,-3.1320494144e+01,6.0833982568e+01,3.1320494144e+01
1.5695706724e-05,5.7895742147e-05,6.3651355904e+01,-9.7807461082e+00,-3.0913186866e+01,8.3628605191e+01,6.4652082238e+01,-3.1913913200e+01,6.4652082238e+01,3.1913913200e+01
1.3628690771e-05,5.9611118625e-05,6.0989019349e+01,-9.2394162305e+00,-3.1571992614e+01,8.1741641864e+01,6.1902072301e+01,-3.2485045567e+01,6.1902072301e+01,3.2485045567e+01
1.2571587734e-05,5.7681296304e-05,6.4728867345e+01,-9.5638229577e+00,-3.2105802207e+01,8.5481244424e+01,6.5664152048e+01,-3.3041086910e+01,6.5664152048e+01,3.3041086910e+01
1.0516582209e-05,5.9396010270e-05,6.2002359393e+01,-9.0707180448e+00,-3.2696637082e+01,8.3502732828e+01,6.2863186431e+01,-3.3557464121e+01,6.2863186431e+01,3.3557464121e+01
